Formula,Avg Pearson,Std Pearson,Avg MAE
Linear: n*0.8 + c*0.5 - e*1.1,0.02897312694560525,0.46773112591457033,1.8623550525342598
Linear: n*1.5 + c*1.0 - e*1.5,0.02240899439182713,0.4673792059800311,1.8621809948110053
Linear: n*0.8 + c*0.5 - e*0.8,0.011900659011364152,0.4669048528918367,1.8620269924255348
Linear: n*1.5 + c*1.0 - e*1.1,0.011312646447347289,0.4668826792689927,1.8620028359177996
Linear: n*1.0 + c*0.5 - e*1.5,0.009701103057419915,0.46682458054806303,1.8620433047856078
Interaction: n + (n*c) - e,0.0014691565598643906,0.4609199651080027,1.8826599448391919
Linear: n*1.5 + c*1.0 - e*0.8,-0.0027424415868908345,0.46652089735152846,1.862230329601711
Linear: n*1.0 + c*0.5 - e*1.1,-0.005676534493306054,0.46648841483580084,1.8625556832102168
Linear: n*1.1 + c*0.5 - e*1.5,-0.0158572372401606,0.46648988303990385,1.864218544501775
Quadratic: n² + c - e²,-0.02028532412180266,0.48035711980002416,1.8457886596586013
Linear: n*1.0 + c*0.5 - e*0.8,-0.0259390668889778,0.4666489438396605,1.8659242260838946
Linear: n*1.1 + c*0.5 - e*1.1,-0.03250504483646428,0.4668208805113344,1.8670706436218942
Linear: n*1.3 + c*0.5 - e*1.5,-0.03654509539888425,0.46694744654133313,1.8678940209432353
Linear: n*1.1 + c*0.5 - e*0.8,-0.05349588346355358,0.4675764799259274,1.873274079423947
Linear: n*1.3 + c*0.5 - e*1.1,-0.05349589507273716,0.4675764737955589,1.8732741041098917
Linear: n*1.5 + c*0.5 - e*1.5,-0.05349590261870406,0.4675764698108161,1.8732741201557543
Piecewise: n*1.5*(n>0.5) + c - e*1.2*(e>0.2),-0.06684582424539395,0.4956824830024481,1.9654303244053932
Linear: n*1.5 + c*0.5 - e*1.1,-0.07032639508828654,0.4681910999659415,1.8769742519540764
Linear: n*1.3 + c*0.5 - e*0.8,-0.07430530877043841,0.46831184087413963,1.8782495829587325
Linear: n*1.5 + c*0.5 - e*0.8,-0.09061086145456974,0.4686300953603832,1.8826279776979835
SigmoidLinear: σ(5n + c - 3e),-0.11374009194534816,0.49435752207312783,2.0399653103321174
