Formula,Avg Pearson,Std Pearson,Avg MAE
Linear: n*1.3 + c*1.0 - e*1.1,-0.19476326814092312,0.40405970462668206,2.056049741245233
Linear: n*1.3 + c*1.0 - e*0.8,-0.19973914648455743,0.4060649397592262,2.0546530896084914
Linear: n*0.8 + c*0.5 - e*1.1,-0.1999345798552642,0.4061495363950749,2.0545644998246138
Linear: n*1.5 + c*1.0 - e*1.5,-0.20261600403654118,0.4073451611309337,2.0514079376684964
Linear: n*0.8 + c*0.5 - e*0.8,-0.2066922157945701,0.40926029942404585,2.0451874221059176
Linear: n*1.5 + c*1.0 - e*1.1,-0.20691447111931824,0.40936716477703977,2.0448629949805777
Linear: n*1.0 + c*0.5 - e*1.5,-0.20752107030480768,0.40965983307146214,2.0439641145132876
Linear: n*1.5 + c*1.0 - e*0.8,-0.21210913259069178,0.41190338785111175,2.035476932136194
Linear: n*1.0 + c*0.5 - e*1.1,-0.21317339893888024,0.412427184385563,2.032886902129629
Linear: n*1.1 + c*0.5 - e*1.5,-0.21683823039972547,0.414223897429018,2.0238868169755757
SigmoidLinear: σ(5n + c - 3e),-0.21769607682037467,0.4053970300901084,2.0615234576534696
Linear: n*1.0 + c*0.5 - e*0.8,-0.22044636047575408,0.4159623250943082,2.0207902075225848
Linear: n*1.1 + c*0.5 - e*1.1,-0.22279355393336472,0.4170655683270788,2.019249739563821
Linear: n*1.3 + c*0.5 - e*1.5,-0.2242380702307571,0.4177304056302474,2.0183532583917043
Linear: n*1.5 + c*0.5 - e*1.5,-0.23030180835452035,0.4203679965754476,2.0155109003561282
Linear: n*1.3 + c*0.5 - e*1.1,-0.23030181000563033,0.42036799195448565,2.015510955496031
Linear: n*1.1 + c*0.5 - e*0.8,-0.2303018125459815,0.4203679848450532,2.015511040326925
Linear: n*1.5 + c*0.5 - e*1.1,-0.23629989787109681,0.42265237952862394,2.0125011012967957
Linear: n*1.3 + c*0.5 - e*0.8,-0.23770760149950496,0.4231291205452831,2.011760170676907
Interaction: n + (n*c) - e,-0.24056673691606315,0.42709193336458134,2.0181548712765403
Linear: n*1.5 + c*0.5 - e*0.8,-0.2433972834811802,0.42477114312329833,2.0096589328188954
Ratio: (n/(e+0.01)) + c,-0.26285565261257793,0.4396197777689204,2.161433240128255
