Formula,Avg Pearson,Std Pearson,Avg MAE
Linear: n*1.0 + c*0.5 - e*0.8,0.07142417962763876,0.4712821408976068,1.602193645689864
Linear: n*1.1 + c*1.0 - e*1.5,0.0708785122143287,0.45294195651193386,1.596905118862617
Linear: n*1.1 + c*0.5 - e*1.1,0.07020804681843207,0.4718428186223583,1.6041749639951959
Linear: n*1.3 + c*0.5 - e*1.5,0.06941791846839135,0.4721672910152546,1.6054581302066377
Linear: n*1.1 + c*0.5 - e*0.8,0.06578137880685238,0.47339745701813896,1.6148153123733358
Linear: n*1.3 + c*0.5 - e*1.1,0.06578137678182998,0.47339745780337633,1.6148153316163998
Linear: n*1.5 + c*0.5 - e*1.5,0.06578137546556705,0.4733974583137793,1.614815344124396
Linear: n*1.5 + c*0.5 - e*1.1,0.06170405378539604,0.47448340647062176,1.6245176736755842
Linear: n*1.5 + c*1.5 - e*1.5,0.061548460189366605,0.45364716742423256,1.5991080637314579
Linear: n*1.5 + c*1.5 - e*1.1,0.06154846018391108,0.45364717201626475,1.5991080953058965
Linear: n*1.5 + c*1.5 - e*0.8,0.06154846017680575,0.4536471780058636,1.5991081364899542
Linear: n*1.3 + c*0.5 - e*0.8,0.06067795174184539,0.47472984835277404,1.6268818215388694
Linear: n*1.0 + c*1.0 - e*1.5,0.059831010099974345,0.4549317659121369,1.5950398661633833
Linear: n*1.0 + c*1.0 - e*1.1,0.05955034024724785,0.4551778292889769,1.5942688309225306
Linear: n*1.0 + c*1.0 - e*0.8,0.05915993856009695,0.45553730205730886,1.5932026995763409
Quadratic: n² + c - e²,0.05664346835359559,0.46562547959528167,1.6123134422854508
Linear: n*1.5 + c*0.5 - e*0.8,0.05624272998318862,0.47573042882382927,1.635928170922
Piecewise: n*1.5*(n>0.5) + c - e*1.2*(e>0.2),0.05393057623261792,0.46882035561083724,1.6445475049081686
Linear: n*1.3 + c*1.5 - e*1.5,0.050315128113980555,0.4686396636501322,1.5730754183925515
Linear: n*0.8 + c*1.0 - e*1.5,0.050037622949923734,0.47052377244569704,1.5974849588189317
Linear: n*1.3 + c*1.5 - e*1.1,0.04793063619393164,0.4732259060124737,1.569212865670083
Linear: n*1.3 + c*1.5 - e*0.8,0.045967927772594175,0.4774859116514185,1.5786529936527123
Exp: n + c*exp(-2*e),0.044688374325056394,0.45253677246115,1.640694568097763
Ratio: (n/(e+0.01)) + c,-0.030127307488418232,0.5074076856543408,1.6270540426694886
