Formula,Avg Pearson,Std Pearson,Avg MAE
Exp: n + c*exp(-2*e),-0.28344301116131476,0.42341378906160376,1.9996837876675126
Linear: n*1.1 + c*1.0 - e*1.5,-0.28374792278894323,0.42775895444096784,2.0141741667150255
Linear: n*1.1 + c*1.0 - e*1.1,-0.2849367835927767,0.4270977850686469,2.0163493879807475
Interaction: n + (n*c) - e,-0.286031492875115,0.4194044466628107,2.0248645853816116
Linear: n*1.1 + c*1.0 - e*0.8,-0.28618331042775047,0.4260231204733086,2.017143359112229
Linear: n*1.5 + c*0.5 - e*0.8,-0.2875348174082014,0.40052415062789165,2.0228667955648003
Linear: n*1.3 + c*1.0 - e*1.5,-0.2884253451805653,0.42182193163359,2.022655863773334
Linear: n*1.3 + c*0.5 - e*0.8,-0.28848374814043626,0.4012946298966475,2.0224444814095337
Linear: n*1.5 + c*0.5 - e*1.1,-0.2886678357865714,0.4015717415090306,2.022403218074257
Linear: n*0.8 + c*0.5 - e*1.5,-0.28887863522721097,0.4200196812414642,2.0239896950029737
Linear: n*1.3 + c*1.0 - e*1.1,-0.2888997888088635,0.41991689561081724,2.0240575373742633
Quadratic: n² + c - e²,-0.28916243199645575,0.40503255769327884,2.0236391529543396
Linear: n*1.1 + c*0.5 - e*0.8,-0.28926695206963754,0.40310859544479105,2.023535244846317
Linear: n*1.3 + c*0.5 - e*1.1,-0.2892669547878351,0.4031085976846551,2.023535253820967
Linear: n*1.5 + c*0.5 - e*1.5,-0.28926695655466367,0.4031085991405667,2.0235352596544907
Linear: n*1.3 + c*1.0 - e*0.8,-0.2893046748752034,0.4174188244490857,2.0254966809856936
Linear: n*0.8 + c*0.5 - e*1.1,-0.2893176153424749,0.4173162857038254,2.0255480580448806
Linear: n*1.5 + c*1.0 - e*1.5,-0.2894746423914247,0.41588684566062933,2.0262150310439546
Linear: n*1.3 + c*0.5 - e*1.5,-0.28962019739240424,0.4052084075884434,2.0251828386884974
Linear: n*0.8 + c*0.5 - e*0.8,-0.28964774707703134,0.413674835259126,2.027091592328278
Linear: n*1.5 + c*1.0 - e*1.1,-0.2896551156002942,0.4135542421942211,2.0271346520824958
Linear: n*1.1 + c*0.5 - e*1.1,-0.289673415624395,0.4057834353091248,2.025512616437859
Linear: n*1.0 + c*0.5 - e*1.5,-0.2896742218212453,0.41322564269737816,2.0272496531517463
Linear: n*1.0 + c*0.5 - e*0.8,-0.2897376779636951,0.4067747429070236,2.025989238967536
Linear: n*1.5 + c*1.0 - e*0.8,-0.28977182996771933,0.4107867413504856,2.0270948196206
Linear: n*1.0 + c*0.5 - e*1.1,-0.2897829469979056,0.4102388814713826,2.0270095859712622
Linear: n*1.1 + c*0.5 - e*1.5,-0.289787467200387,0.40842570388023214,2.026601115736996
