Formula,Avg Pearson,Std Pearson,Avg MAE
Linear: n*1.0 + c*0.5 - e*1.5,-0.4018557690675027,0.5768770559478641,1.9593492250767852
Linear: n*1.5 + c*1.0 - e*0.8,-0.4139612414225747,0.5710297591554978,1.9707725927632933
Linear: n*1.0 + c*0.5 - e*1.1,-0.4166706053950189,0.5697928376135167,1.9720251229538466
Piecewise: n*1.5*(n>0.5) + c - e*1.2*(e>0.2),-0.4169949836700163,0.5437257628357125,2.016053532405121
Linear: n*1.1 + c*0.5 - e*1.5,-0.42567712803235735,0.5657926934858558,1.9762851360873053
Linear: n*1.0 + c*0.5 - e*0.8,-0.43405104957691715,0.562115105697392,1.9807689027912723
Threshold: (n>0.7) + c - (e>0.7),-0.43852200772834005,0.48910451445773734,2.1073746742717083
Linear: n*1.1 + c*0.5 - e*1.1,-0.4392503760030503,0.5597800991923279,1.9839323434676595
Linear: n*1.3 + c*0.5 - e*1.5,-0.44236089398708234,0.5583418258864892,1.9858506981531576
Linear: n*1.1 + c*0.5 - e*0.8,-0.4547893541027902,0.5520456505992034,1.9932813619564012
Linear: n*1.3 + c*0.5 - e*1.1,-0.45478936024225625,0.5520456395757556,1.9932813773716116
Linear: n*1.5 + c*0.5 - e*1.5,-0.45478936423290833,0.5520456324105171,1.9932813873914934
Interaction: n + (n*c) - e,-0.4647806153234056,0.541823405821616,1.9978341355094638
Linear: n*1.5 + c*0.5 - e*1.1,-0.46635677617695015,0.5448867581473047,2.0004226165659817
Linear: n*1.3 + c*0.5 - e*0.8,-0.46900718061674496,0.5429974338652924,2.0026092467788734
Linear: n*1.5 + c*0.5 - e*0.8,-0.47962193155362104,0.534246055618046,2.0047806063642093
SigmoidLinear: σ(5n + c - 3e),-0.4920106166414371,0.5262666678224538,2.0774125212730774
